epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,723.386,1.61124,1.10989,1.38729,0.71727,0.61005,0.67142,0.38107,0.84607,0.67471,0.71928,0.0017624,0.0017624,0.0017624
14,778.696,1.55811,1.04291,1.36622,0.74173,0.62044,0.69117,0.39006,0.76607,0.5984,0.68799,0.0017426,0.0017426,0.0017426
15,835.053,1.59887,1.03207,1.37127,0.72056,0.63315,0.68911,0.36818,0.76593,0.94414,0.69929,0.0017228,0.0017228,0.0017228
16,890.295,1.61442,1.04917,1.36476,0.72885,0.60626,0.68153,0.36489,0.86756,0.82823,0.76118,0.001703,0.001703,0.001703
17,946.828,1.56636,1.04812,1.36549,0.75633,0.61685,0.68461,0.3905,0.73968,0.63862,0.67723,0.0016832,0.0016832,0.0016832
18,1002.69,1.52914,1.00004,1.34099,0.7374,0.6219,0.68706,0.37592,0.81336,0.74677,0.70152,0.0016634,0.0016634,0.0016634
19,1057.72,1.52369,0.9922,1.34105,0.74079,0.64459,0.69738,0.39515,0.79266,0.95718,0.73091,0.0016436,0.0016436,0.0016436
20,1114.03,1.52521,1.02024,1.33077,0.66548,0.62437,0.67723,0.37043,0.76494,0.54846,0.70274,0.0016238,0.0016238,0.0016238
21,1167.86,1.51788,0.98923,1.33069,0.68857,0.65082,0.69073,0.39631,0.75568,0.52428,0.67878,0.001604,0.001604,0.001604
22,1223.56,1.54288,0.98202,1.34193,0.72122,0.64326,0.70013,0.38145,0.84124,0.64002,0.75406,0.0015842,0.0015842,0.0015842
23,1278.03,1.47137,0.96955,1.28943,0.70226,0.63587,0.68376,0.38637,0.85995,0.64516,0.73196,0.0015644,0.0015644,0.0015644
24,1332.76,1.50627,0.98792,1.33917,0.72415,0.65082,0.69919,0.39981,0.78912,0.55243,0.70849,0.0015446,0.0015446,0.0015446
25,1388.84,1.47319,0.95913,1.29895,0.76374,0.62364,0.70209,0.39861,0.81136,0.72549,0.74488,0.0015248,0.0015248,0.0015248
26,1444.43,1.46309,0.97415,1.31095,0.73548,0.64266,0.69513,0.39125,0.79516,0.60474,0.73267,0.001505,0.001505,0.001505
27,1499.07,1.49704,0.95349,1.30246,0.74245,0.64946,0.69933,0.39746,0.79775,0.58391,0.70651,0.0014852,0.0014852,0.0014852
28,1555.18,1.47195,0.96425,1.31093,0.75991,0.62364,0.70231,0.38876,0.84345,0.66467,0.75663,0.0014654,0.0014654,0.0014654
29,1610.85,1.46727,0.94537,1.30939,0.72326,0.6214,0.68918,0.40436,0.79119,0.59891,0.73038,0.0014456,0.0014456,0.0014456
30,1667.03,1.46144,0.95515,1.27008,0.69979,0.64402,0.6981,0.41543,0.72599,0.5094,0.69964,0.0014258,0.0014258,0.0014258
31,1722.85,1.44234,0.9311,1.28828,0.72664,0.64538,0.70956,0.42159,0.78962,0.52155,0.7012,0.001406,0.001406,0.001406
32,1778.82,1.49033,0.98712,1.30852,0.74474,0.65407,0.70261,0.40142,0.78673,0.56732,0.70513,0.0013862,0.0013862,0.0013862
33,1833.72,1.45339,0.97106,1.30672,0.75734,0.64946,0.71858,0.41521,0.69981,0.51169,0.68217,0.0013664,0.0013664,0.0013664
34,1887.67,1.4495,0.93611,1.2848,0.73684,0.66576,0.71495,0.41614,0.78772,0.52085,0.70582,0.0013466,0.0013466,0.0013466
35,1943.02,1.4494,0.96836,1.316,0.71975,0.63857,0.70046,0.40561,0.82809,0.57212,0.75984,0.0013268,0.0013268,0.0013268
36,1998.09,1.4452,0.94166,1.29606,0.71574,0.66711,0.70244,0.41726,0.8121,0.5315,0.73027,0.001307,0.001307,0.001307
37,2052.63,1.44909,0.92308,1.2918,0.69831,0.6793,0.71186,0.40225,0.76315,0.52514,0.69565,0.0012872,0.0012872,0.0012872
38,2108.22,1.41493,0.9079,1.27555,0.72944,0.65761,0.70465,0.39716,0.75615,0.52548,0.70194,0.0012674,0.0012674,0.0012674
39,2163.69,1.42345,0.92761,1.29979,0.72588,0.66921,0.71021,0.40748,0.79665,0.5313,0.71911,0.0012476,0.0012476,0.0012476
40,2219.86,1.42833,0.9246,1.27712,0.69338,0.67391,0.70686,0.42237,0.76676,0.56163,0.68595,0.0012278,0.0012278,0.0012278
41,2275.75,1.41038,0.88974,1.28592,0.72055,0.67799,0.71112,0.41677,0.79936,0.57498,0.69344,0.001208,0.001208,0.001208
42,2331.25,1.43236,0.91717,1.27311,0.722,0.62772,0.69386,0.40031,0.83273,0.6638,0.75819,0.0011882,0.0011882,0.0011882
43,2386.77,1.4014,0.8928,1.25952,0.76268,0.63179,0.71388,0.42667,0.81168,0.56781,0.72591,0.0011684,0.0011684,0.0011684
44,2443.48,1.37764,0.89946,1.25532,0.72996,0.66848,0.69703,0.40438,0.80334,0.57295,0.71401,0.0011486,0.0011486,0.0011486
45,2498.53,1.42768,0.90155,1.29258,0.75234,0.63859,0.70735,0.4134,0.80703,0.50195,0.72667,0.0011288,0.0011288,0.0011288
46,2552.91,1.39819,0.91511,1.2768,0.71822,0.65108,0.70802,0.41061,0.82181,0.5349,0.70563,0.001109,0.001109,0.001109
47,2607.08,1.33397,0.85881,1.23675,0.72907,0.65814,0.7086,0.40906,0.8282,0.57026,0.7416,0.0010892,0.0010892,0.0010892
48,2662.03,1.3593,0.86933,1.23865,0.76623,0.63684,0.70705,0.4224,0.79193,0.48461,0.73276,0.0010694,0.0010694,0.0010694
49,2716.14,1.33381,0.85757,1.23755,0.71441,0.66848,0.71567,0.42132,0.80309,0.52549,0.69938,0.0010496,0.0010496,0.0010496
50,2770.63,1.36421,0.87835,1.24076,0.72849,0.65489,0.70667,0.40389,0.84383,0.52963,0.72493,0.0010298,0.0010298,0.0010298
51,2825.31,1.3673,0.8563,1.24433,0.76465,0.65774,0.71872,0.43238,0.79232,0.5048,0.70229,0.00101,0.00101,0.00101
52,2881.73,1.38632,0.89599,1.27479,0.73711,0.66984,0.71319,0.42606,0.76264,0.53304,0.67605,0.0009902,0.0009902,0.0009902
53,2937.35,1.35659,0.84968,1.22526,0.70132,0.68207,0.71369,0.43002,0.80475,0.50715,0.71189,0.0009704,0.0009704,0.0009704
54,2993.19,1.36001,0.87385,1.25785,0.7304,0.68207,0.71886,0.41906,0.81705,0.54391,0.74955,0.0009506,0.0009506,0.0009506
55,3048.19,1.35531,0.85403,1.22879,0.72781,0.67935,0.71385,0.41687,0.84857,0.59648,0.7593,0.0009308,0.0009308,0.0009308
56,3109.8,1.33675,0.83944,1.23988,0.74899,0.6712,0.72271,0.41443,0.81895,0.49166,0.73778,0.000911,0.000911,0.000911
57,3165.94,1.34278,0.83965,1.23184,0.75866,0.66204,0.71612,0.42082,0.82572,0.48307,0.7458,0.0008912,0.0008912,0.0008912
58,3222.69,1.31094,0.82207,1.21757,0.7185,0.66033,0.71046,0.42316,0.81387,0.55261,0.7202,0.0008714,0.0008714,0.0008714
59,3278.6,1.29941,0.84546,1.24671,0.73668,0.67391,0.71085,0.42082,0.82979,0.47344,0.75702,0.0008516,0.0008516,0.0008516
60,3334.41,1.28363,0.78927,1.21205,0.7604,0.66405,0.71644,0.42932,0.79974,0.49816,0.70764,0.0008318,0.0008318,0.0008318
61,3390.36,1.30537,0.83531,1.23714,0.70804,0.67876,0.71364,0.42309,0.80499,0.52399,0.74313,0.000812,0.000812,0.000812
62,3446.18,1.28218,0.81557,1.21276,0.75502,0.67255,0.72295,0.43347,0.80117,0.48798,0.72104,0.0007922,0.0007922,0.0007922
63,3502.44,1.29064,0.81671,1.22948,0.76226,0.65897,0.72148,0.43569,0.76148,0.52131,0.70527,0.0007724,0.0007724,0.0007724
64,3559.21,1.284,0.80776,1.2081,0.71171,0.68427,0.72413,0.43694,0.80189,0.54333,0.72489,0.0007526,0.0007526,0.0007526
65,3613.89,1.302,0.83062,1.21854,0.71856,0.69837,0.72249,0.43957,0.79853,0.48878,0.73776,0.0007328,0.0007328,0.0007328
66,3670.41,1.2696,0.77825,1.19353,0.7453,0.65625,0.71252,0.42694,0.78649,0.51672,0.72297,0.000713,0.000713,0.000713
67,3724.66,1.26155,0.79702,1.20811,0.75639,0.63703,0.7107,0.42933,0.73548,0.54204,0.69319,0.0006932,0.0006932,0.0006932
68,3780.11,1.25488,0.78163,1.19782,0.71234,0.69837,0.72478,0.42874,0.76663,0.49604,0.71485,0.0006734,0.0006734,0.0006734
69,3835,1.23742,0.7645,1.17385,0.75075,0.66168,0.7204,0.43507,0.75871,0.48795,0.7045,0.0006536,0.0006536,0.0006536
70,3890.98,1.27057,0.78678,1.18333,0.76168,0.66004,0.72214,0.43484,0.78375,0.51145,0.69823,0.0006338,0.0006338,0.0006338
71,3947.53,1.26256,0.78279,1.20343,0.76144,0.66033,0.7068,0.42195,0.74052,0.48668,0.69735,0.000614,0.000614,0.000614
72,4003.28,1.25802,0.75934,1.18933,0.74129,0.65793,0.71141,0.42995,0.77212,0.49748,0.70515,0.0005942,0.0005942,0.0005942
73,4058.74,1.23746,0.77225,1.18835,0.76919,0.63451,0.71576,0.43384,0.77021,0.48245,0.72145,0.0005744,0.0005744,0.0005744
74,4114.81,1.26034,0.77263,1.18474,0.77183,0.64674,0.72509,0.43723,0.76393,0.46647,0.7379,0.0005546,0.0005546,0.0005546
75,4171.76,1.22844,0.76585,1.18512,0.74073,0.6599,0.71655,0.43788,0.77012,0.53029,0.71759,0.0005348,0.0005348,0.0005348
76,4226.81,1.23973,0.76978,1.20061,0.74955,0.6628,0.71244,0.43331,0.75718,0.51869,0.71018,0.000515,0.000515,0.000515
77,4282.67,1.24502,0.77062,1.19082,0.76288,0.65489,0.72968,0.44336,0.76114,0.51476,0.7034,0.0004952,0.0004952,0.0004952
78,4338.1,1.19061,0.74753,1.15716,0.75228,0.66984,0.72806,0.43908,0.77176,0.51189,0.69398,0.0004754,0.0004754,0.0004754
79,4393.06,1.21151,0.78217,1.17096,0.73154,0.67527,0.71748,0.43117,0.75036,0.49109,0.6963,0.0004556,0.0004556,0.0004556
80,4446.25,1.22269,0.7609,1.18153,0.73737,0.68071,0.72147,0.43802,0.78241,0.45703,0.74042,0.0004358,0.0004358,0.0004358
81,4500.78,1.20604,0.7713,1.17905,0.7316,0.66712,0.71713,0.44076,0.7618,0.47718,0.70627,0.000416,0.000416,0.000416
82,4555.11,1.20398,0.75227,1.16775,0.75089,0.67255,0.72071,0.44429,0.77681,0.46099,0.73388,0.0003962,0.0003962,0.0003962
83,4609.33,1.20337,0.75773,1.18903,0.73789,0.68886,0.72685,0.43977,0.78076,0.48894,0.72227,0.0003764,0.0003764,0.0003764
84,4664.01,1.20431,0.74728,1.17213,0.75324,0.67527,0.72374,0.4406,0.78154,0.49066,0.71998,0.0003566,0.0003566,0.0003566
85,4718.65,1.21216,0.76253,1.17251,0.75363,0.66033,0.71806,0.43606,0.77738,0.50322,0.72819,0.0003368,0.0003368,0.0003368
86,4772.38,1.19408,0.73102,1.15835,0.73571,0.68836,0.72529,0.44604,0.78027,0.49768,0.72739,0.000317,0.000317,0.000317
87,4826.84,1.18497,0.72289,1.15594,0.72734,0.69293,0.72371,0.44493,0.78371,0.47284,0.72847,0.0002972,0.0002972,0.0002972
88,4881.23,1.20342,0.76062,1.1744,0.73465,0.67255,0.71969,0.43799,0.78232,0.47784,0.72205,0.0002774,0.0002774,0.0002774
89,4934.14,1.17934,0.72253,1.1517,0.72891,0.67799,0.71958,0.43537,0.79118,0.47385,0.73685,0.0002576,0.0002576,0.0002576
90,4987.58,1.20857,0.73641,1.15854,0.75535,0.66701,0.7232,0.44264,0.76684,0.46865,0.73254,0.0002378,0.0002378,0.0002378
91,5043.26,1.09477,0.72847,1.11901,0.77208,0.65489,0.72028,0.43049,0.7972,0.46798,0.75342,0.000218,0.000218,0.000218
92,5095.67,1.08704,0.71518,1.14308,0.73936,0.68614,0.71689,0.43443,0.78599,0.47399,0.7485,0.0001982,0.0001982,0.0001982
93,5148.83,1.09941,0.69376,1.14559,0.74224,0.67663,0.71949,0.43827,0.78831,0.49065,0.73149,0.0001784,0.0001784,0.0001784
94,5202.29,1.04257,0.67757,1.07978,0.74371,0.68603,0.71882,0.43835,0.73968,0.4967,0.69389,0.0001586,0.0001586,0.0001586
95,5255.24,1.08255,0.70227,1.14121,0.75154,0.67401,0.72039,0.43792,0.75609,0.5019,0.7002,0.0001388,0.0001388,0.0001388
96,5308.45,1.04231,0.65606,1.09971,0.75131,0.67728,0.71924,0.44006,0.77109,0.48442,0.72287,0.000119,0.000119,0.000119
97,5361.33,1.0395,0.65772,1.10689,0.74082,0.67799,0.72047,0.44153,0.77285,0.47032,0.73894,9.92e-05,9.92e-05,9.92e-05
98,5416.44,1.05158,0.67028,1.1098,0.75211,0.67663,0.7247,0.44218,0.77269,0.48063,0.72547,7.94e-05,7.94e-05,7.94e-05
99,5469.64,1.0596,0.67454,1.11905,0.74975,0.67573,0.72224,0.44413,0.77058,0.48114,0.72301,5.96e-05,5.96e-05,5.96e-05
100,5522.81,1.05154,0.69336,1.13027,0.74925,0.67255,0.72148,0.44315,0.77437,0.47874,0.73045,3.98e-05,3.98e-05,3.98e-05
