epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
54,2276.35,1.395,0.8939,1.2194,0.75031,0.59031,0.68043,0.35862,1.37228,0.92391,1.199,0.0009506,0.0009506,0.0009506
55,2319.98,1.39369,0.85862,1.20615,0.71291,0.63707,0.67722,0.35164,1.40409,1.04089,1.19958,0.0009308,0.0009308,0.0009308
56,2361.56,1.39734,0.88121,1.22835,0.69334,0.65576,0.68056,0.36225,1.36771,0.86077,1.17862,0.000911,0.000911,0.000911
57,2404.36,1.36693,0.86491,1.20271,0.67329,0.65052,0.67551,0.36243,1.35583,0.83949,1.189,0.0008912,0.0008912,0.0008912
58,2445.81,1.37131,0.85415,1.19362,0.68228,0.66623,0.66332,0.35374,1.36834,0.87008,1.17698,0.0008714,0.0008714,0.0008714
59,2488.62,1.36049,0.85356,1.1809,0.73425,0.62201,0.68574,0.35852,1.36088,0.90318,1.1674,0.0008516,0.0008516,0.0008516
60,2530.62,1.34568,0.84485,1.19269,0.70587,0.64921,0.67387,0.35672,1.3529,0.8439,1.18507,0.0008318,0.0008318,0.0008318
61,2573.01,1.31795,0.81848,1.15519,0.70244,0.63874,0.67443,0.36023,1.36431,0.89116,1.1877,0.000812,0.000812,0.000812
62,2614.94,1.33587,0.8298,1.17678,0.72761,0.62235,0.67252,0.36048,1.34982,0.8205,1.18919,0.0007922,0.0007922,0.0007922
63,2656.37,1.33986,0.83155,1.185,0.71158,0.63089,0.67409,0.36089,1.34662,0.83819,1.1911,0.0007724,0.0007724,0.0007724
64,2697.78,1.29098,0.79575,1.15247,0.71261,0.62304,0.67055,0.35596,1.36869,0.84594,1.19524,0.0007526,0.0007526,0.0007526
65,2739.94,1.34868,0.82618,1.19543,0.69729,0.6392,0.67497,0.36046,1.3761,0.84239,1.19642,0.0007328,0.0007328,0.0007328
66,2781.51,1.2877,0.819,1.15065,0.71035,0.62958,0.66783,0.36076,1.38088,0.83069,1.19932,0.000713,0.000713,0.000713
67,2823.18,1.2994,0.84044,1.18284,0.74136,0.61911,0.67086,0.35427,1.3691,0.82398,1.21102,0.0006932,0.0006932,0.0006932
68,2865.11,1.30411,0.80374,1.16669,0.70915,0.63827,0.68167,0.37311,1.34932,0.82407,1.19029,0.0006734,0.0006734,0.0006734
69,2907.33,1.27934,0.80373,1.15761,0.71766,0.63214,0.6677,0.36768,1.34544,0.81555,1.1846,0.0006536,0.0006536,0.0006536
70,2948.84,1.3191,0.82059,1.17279,0.72155,0.61389,0.66974,0.36554,1.34955,0.82853,1.19334,0.0006338,0.0006338,0.0006338
71,2991.5,1.29207,0.80424,1.154,0.69244,0.63743,0.6672,0.36134,1.36829,0.8297,1.20594,0.000614,0.000614,0.000614
72,3032.95,1.26045,0.76827,1.14771,0.69024,0.65183,0.68066,0.36761,1.37451,0.80721,1.21358,0.0005942,0.0005942,0.0005942
73,3074.59,1.27248,0.79744,1.1512,0.67541,0.66099,0.67541,0.36276,1.35339,0.82516,1.19011,0.0005744,0.0005744,0.0005744
74,3116.76,1.25785,0.76785,1.13464,0.72116,0.60864,0.67129,0.36432,1.36381,0.82739,1.21747,0.0005546,0.0005546,0.0005546
75,3158.32,1.28832,0.7963,1.13704,0.7163,0.61799,0.66721,0.36231,1.35612,0.81436,1.22074,0.0005348,0.0005348,0.0005348
76,3200.65,1.25015,0.7759,1.13872,0.71501,0.62958,0.67666,0.37079,1.33831,0.81132,1.19692,0.000515,0.000515,0.000515
77,3242.05,1.24485,0.77299,1.14493,0.72705,0.63802,0.67536,0.36263,1.35619,0.83224,1.19512,0.0004952,0.0004952,0.0004952
78,3283.94,1.19398,0.73951,1.12635,0.72751,0.6466,0.68504,0.36698,1.34771,0.8154,1.21408,0.0004754,0.0004754,0.0004754
79,3325.74,1.23094,0.76138,1.13415,0.68254,0.65314,0.67388,0.37151,1.35045,0.79463,1.22264,0.0004556,0.0004556,0.0004556
80,3370.06,1.21835,0.76469,1.14295,0.69029,0.65052,0.66856,0.36788,1.3421,0.79858,1.22251,0.0004358,0.0004358,0.0004358
81,3415.13,1.22002,0.73968,1.13462,0.70341,0.63743,0.67181,0.3643,1.35517,0.79764,1.21238,0.000416,0.000416,0.000416
82,3461.81,1.22573,0.75376,1.12034,0.68902,0.65576,0.67546,0.36816,1.3534,0.79336,1.22258,0.0003962,0.0003962,0.0003962
83,3508.58,1.25257,0.78648,1.15695,0.68503,0.65445,0.6754,0.36949,1.33934,0.80152,1.20259,0.0003764,0.0003764,0.0003764
84,3555.38,1.22477,0.76532,1.12938,0.72263,0.64921,0.68294,0.37347,1.33205,0.7949,1.1958,0.0003566,0.0003566,0.0003566
85,3601.15,1.24028,0.75716,1.14614,0.69933,0.63629,0.67891,0.37465,1.33665,0.80444,1.19892,0.0003368,0.0003368,0.0003368
86,3644.97,1.24261,0.77059,1.14033,0.76484,0.60452,0.67865,0.36902,1.32464,0.79857,1.19431,0.000317,0.000317,0.000317
87,3687.14,1.20057,0.75599,1.12108,0.71655,0.62696,0.67753,0.36736,1.33718,0.79773,1.20479,0.0002972,0.0002972,0.0002972
88,3728.41,1.21758,0.7398,1.12079,0.72104,0.63482,0.67668,0.36384,1.32875,0.79581,1.21039,0.0002774,0.0002774,0.0002774
89,3771.44,1.20234,0.74266,1.11876,0.72533,0.64136,0.67274,0.36082,1.33237,0.80389,1.20131,0.0002576,0.0002576,0.0002576
90,3814.07,1.20963,0.74298,1.11879,0.70434,0.6466,0.67397,0.36946,1.32553,0.81081,1.19608,0.0002378,0.0002378,0.0002378
91,3858.71,1.16252,0.72805,1.12056,0.70162,0.63482,0.66847,0.36287,1.33384,0.80765,1.18891,0.000218,0.000218,0.000218
92,3899.87,1.13563,0.71302,1.11566,0.70814,0.64267,0.66914,0.36695,1.31829,0.79942,1.1891,0.0001982,0.0001982,0.0001982
93,3939.89,1.10584,0.71989,1.11445,0.69661,0.64921,0.66869,0.37146,1.31582,0.79978,1.18167,0.0001784,0.0001784,0.0001784
94,3980.67,1.13408,0.72122,1.12561,0.6926,0.64005,0.66884,0.36782,1.31195,0.80487,1.18569,0.0001586,0.0001586,0.0001586
95,4022.14,1.09489,0.6878,1.09077,0.71127,0.6352,0.67092,0.36904,1.3063,0.80006,1.1828,0.0001388,0.0001388,0.0001388
96,4063.73,1.11149,0.68358,1.08963,0.68883,0.65195,0.67257,0.37089,1.31362,0.79851,1.19693,0.000119,0.000119,0.000119
97,4104.91,1.08998,0.68065,1.09363,0.70089,0.65445,0.67153,0.36937,1.31113,0.79969,1.19582,9.92e-05,9.92e-05,9.92e-05
98,4145.63,1.1194,0.69017,1.11372,0.71301,0.64921,0.67308,0.36785,1.31814,0.80412,1.19724,7.94e-05,7.94e-05,7.94e-05
99,4185.29,1.08216,0.69099,1.09132,0.71035,0.65314,0.66901,0.36635,1.31858,0.811,1.1965,5.96e-05,5.96e-05,5.96e-05
100,4225.66,1.05857,0.66755,1.07212,0.71939,0.64762,0.67294,0.36959,1.32026,0.79746,1.19931,3.98e-05,3.98e-05,3.98e-05
