epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,1319.38,1.42054,0.92186,1.29253,0.71083,0.62848,0.68924,0.38202,1.22333,0.96979,1.14606,0.0014258,0.0014258,0.0014258
31,1363.23,1.40701,0.89972,1.28684,0.71278,0.64599,0.69257,0.37808,1.22346,0.82209,1.16091,0.001406,0.001406,0.001406
32,1407.37,1.38955,0.8846,1.28119,0.67907,0.65356,0.68347,0.36874,1.2346,0.89817,1.15902,0.0013862,0.0013862,0.0013862
33,1450.86,1.40649,0.90504,1.28083,0.72565,0.63691,0.69689,0.3706,1.22369,0.8228,1.15835,0.0013664,0.0013664,0.0013664
34,1494.04,1.3537,0.86739,1.25831,0.73091,0.64902,0.69539,0.37213,1.25287,0.84224,1.18307,0.0013466,0.0013466,0.0013466
35,1539,1.39088,0.88823,1.29942,0.73291,0.59779,0.68057,0.37953,1.19139,1.06549,1.1313,0.0013268,0.0013268,0.0013268
36,1583.14,1.39539,0.87897,1.28518,0.71516,0.64572,0.69692,0.38455,1.20841,0.98469,1.15347,0.001307,0.001307,0.001307
37,1627.73,1.37682,0.89245,1.26935,0.72922,0.66263,0.70568,0.38835,1.19563,0.83564,1.13388,0.0012872,0.0012872,0.0012872
38,1673.26,1.36216,0.89814,1.28074,0.7364,0.65507,0.70565,0.39083,1.1853,0.8965,1.11535,0.0012674,0.0012674,0.0012674
39,1717.67,1.37297,0.84982,1.26705,0.73519,0.63691,0.6969,0.39001,1.21203,0.84062,1.14494,0.0012476,0.0012476,0.0012476
40,1761.96,1.35729,0.84798,1.24277,0.68687,0.66717,0.6871,0.36906,1.21891,0.96708,1.16406,0.0012278,0.0012278,0.0012278
41,1806.57,1.34558,0.85643,1.24235,0.70206,0.66112,0.70138,0.39073,1.20519,0.79157,1.16989,0.001208,0.001208,0.001208
42,1850.53,1.3412,0.83911,1.27311,0.70642,0.63238,0.68358,0.37353,1.21827,0.89265,1.15383,0.0011882,0.0011882,0.0011882
43,1894.09,1.3268,0.84925,1.25614,0.71211,0.64365,0.67318,0.37406,1.19615,1.04781,1.15257,0.0011684,0.0011684,0.0011684
44,1938.58,1.28564,0.81972,1.21761,0.70553,0.65658,0.69463,0.39222,1.17806,0.80436,1.13965,0.0011486,0.0011486,0.0011486
45,1985.73,1.35008,0.84017,1.25122,0.70068,0.64145,0.69505,0.38878,1.21605,0.79506,1.13871,0.0011288,0.0011288,0.0011288
46,2030.8,1.29547,0.8222,1.22394,0.74098,0.61725,0.68487,0.37546,1.22078,0.83413,1.15869,0.001109,0.001109,0.001109
47,2075.39,1.29388,0.81696,1.23366,0.75034,0.62179,0.69054,0.37905,1.22169,0.81614,1.17696,0.0010892,0.0010892,0.0010892
48,2121.2,1.31589,0.82169,1.24305,0.70511,0.66566,0.69796,0.388,1.2008,0.77586,1.14284,0.0010694,0.0010694,0.0010694
49,2165.58,1.30136,0.81843,1.22425,0.72353,0.64599,0.70356,0.39107,1.2043,0.83892,1.16581,0.0010496,0.0010496,0.0010496
50,2209.78,1.31504,0.83252,1.24661,0.69781,0.65961,0.70139,0.39408,1.2003,0.79612,1.14733,0.0010298,0.0010298,0.0010298
51,2256.16,1.31268,0.81923,1.2239,0.73998,0.65441,0.69854,0.39203,1.19802,0.76998,1.15281,0.00101,0.00101,0.00101
52,2300.99,1.27935,0.79666,1.20947,0.7454,0.63339,0.70049,0.39324,1.17171,0.84922,1.13298,0.0009902,0.0009902,0.0009902
53,2345.18,1.29115,0.80562,1.24234,0.74419,0.66112,0.70597,0.39934,1.18671,0.78462,1.13307,0.0009704,0.0009704,0.0009704
54,2390.86,1.28064,0.77722,1.21524,0.74779,0.65809,0.70467,0.38562,1.20084,0.83262,1.14859,0.0009506,0.0009506,0.0009506
55,2434.79,1.2651,0.78539,1.21607,0.74488,0.65204,0.69286,0.38614,1.19638,0.82389,1.16465,0.0009308,0.0009308,0.0009308
56,2479.01,1.28226,0.79439,1.20359,0.74582,0.65204,0.69296,0.37613,1.23992,1.18235,1.17554,0.000911,0.000911,0.000911
57,2522.9,1.24387,0.76162,1.21514,0.7332,0.66868,0.69629,0.39287,1.19461,0.76702,1.15695,0.0008912,0.0008912,0.0008912
58,2566.63,1.25809,0.76945,1.198,0.74576,0.63843,0.69802,0.38704,1.22433,1.12251,1.17621,0.0008714,0.0008714,0.0008714
59,2610.33,1.27854,0.76857,1.21323,0.73683,0.64599,0.7001,0.398,1.1985,0.77759,1.19596,0.0008516,0.0008516,0.0008516
60,2654.13,1.24084,0.76429,1.1973,0.76922,0.62529,0.69787,0.38853,1.2068,1.11999,1.18131,0.0008318,0.0008318,0.0008318
61,2697.75,1.23937,0.75354,1.19903,0.71204,0.68079,0.70276,0.39129,1.20467,0.94631,1.18223,0.000812,0.000812,0.000812
62,2742.27,1.28027,0.76949,1.21863,0.76479,0.64599,0.70146,0.39618,1.19363,0.78642,1.15598,0.0007922,0.0007922,0.0007922
63,2787.25,1.2233,0.7522,1.1983,0.74279,0.66717,0.70261,0.39614,1.16349,0.89765,1.15624,0.0007724,0.0007724,0.0007724
64,2831.54,1.20482,0.72148,1.17611,0.74046,0.64297,0.70054,0.39836,1.18761,0.79969,1.16832,0.0007526,0.0007526,0.0007526
65,2876.06,1.21264,0.73656,1.16951,0.74425,0.68079,0.70985,0.39705,1.1639,0.7631,1.15021,0.0007328,0.0007328,0.0007328
66,2921.04,1.2287,0.75957,1.18578,0.75097,0.66415,0.6951,0.40013,1.19119,0.7942,1.16334,0.000713,0.000713,0.000713
67,2965.76,1.21041,0.75181,1.1724,0.75926,0.65369,0.70532,0.40249,1.20489,0.79097,1.18112,0.0006932,0.0006932,0.0006932
68,3011.68,1.19163,0.72078,1.19473,0.77454,0.64447,0.7128,0.40597,1.18111,0.79361,1.16897,0.0006734,0.0006734,0.0006734
69,3056.71,1.1809,0.72729,1.15827,0.73886,0.64145,0.69552,0.39667,1.206,0.80971,1.1977,0.0006536,0.0006536,0.0006536
70,3100.94,1.1807,0.71978,1.16217,0.75949,0.63238,0.71077,0.4059,1.18098,0.79162,1.16701,0.0006338,0.0006338,0.0006338
71,3145.53,1.18087,0.72832,1.18124,0.75103,0.64803,0.70728,0.39828,1.18843,0.81695,1.17042,0.000614,0.000614,0.000614
72,3190.3,1.19861,0.72747,1.18473,0.73376,0.6475,0.70405,0.40269,1.19348,0.81602,1.18175,0.0005942,0.0005942,0.0005942
73,3235.68,1.15847,0.70392,1.14096,0.75674,0.63691,0.70272,0.40062,1.17329,0.83984,1.16653,0.0005744,0.0005744,0.0005744
74,3279.91,1.147,0.70012,1.14736,0.74196,0.66556,0.70282,0.4025,1.18402,0.80353,1.1971,0.0005546,0.0005546,0.0005546
75,3325.29,1.17977,0.7212,1.17189,0.70803,0.65507,0.69136,0.40261,1.18839,1.1391,1.19847,0.0005348,0.0005348,0.0005348
76,3370.91,1.16346,0.71261,1.15462,0.71336,0.6702,0.6917,0.39771,1.18521,0.78927,1.18938,0.000515,0.000515,0.000515
77,3416.42,1.14034,0.6825,1.15521,0.7293,0.65658,0.69501,0.40272,1.18484,0.82875,1.20981,0.0004952,0.0004952,0.0004952
78,3461.53,1.19407,0.72508,1.17007,0.74541,0.65555,0.71087,0.40347,1.17699,0.91482,1.19178,0.0004754,0.0004754,0.0004754
79,3506.3,1.12257,0.69161,1.13462,0.73391,0.64676,0.70164,0.40108,1.17572,0.77923,1.18704,0.0004556,0.0004556,0.0004556
80,3550.7,1.128,0.688,1.13984,0.71979,0.65809,0.69914,0.40172,1.17454,0.77672,1.20205,0.0004358,0.0004358,0.0004358
81,3595.71,1.14734,0.69382,1.15522,0.75513,0.66716,0.70379,0.39711,1.19027,0.75582,1.21657,0.000416,0.000416,0.000416
82,3640.82,1.10749,0.68789,1.12813,0.7184,0.67474,0.70155,0.40108,1.17228,0.7803,1.20479,0.0003962,0.0003962,0.0003962
83,3685.82,1.13273,0.68612,1.13597,0.73576,0.63086,0.68843,0.40176,1.1642,0.77571,1.19173,0.0003764,0.0003764,0.0003764
84,3731.57,1.11506,0.694,1.13617,0.70825,0.6702,0.69784,0.40352,1.17303,0.75466,1.19494,0.0003566,0.0003566,0.0003566
85,3775.81,1.15966,0.71109,1.15309,0.71284,0.67975,0.70318,0.40082,1.17411,0.78166,1.17328,0.0003368,0.0003368,0.0003368
86,3822.14,1.10229,0.66761,1.1057,0.72936,0.68381,0.70951,0.4069,1.16818,0.77838,1.1794,0.000317,0.000317,0.000317
87,3867.42,1.13091,0.69431,1.14211,0.72852,0.68079,0.70703,0.40017,1.17101,0.75595,1.18797,0.0002972,0.0002972,0.0002972
88,3911.79,1.10819,0.67613,1.12626,0.72587,0.67171,0.70776,0.40485,1.17672,0.74085,1.187,0.0002774,0.0002774,0.0002774
89,3956.1,1.15348,0.69276,1.15,0.73762,0.66772,0.7119,0.40885,1.16565,0.73114,1.18738,0.0002576,0.0002576,0.0002576
90,4001.58,1.1075,0.66111,1.13564,0.69135,0.69894,0.71026,0.4069,1.16648,0.77065,1.19055,0.0002378,0.0002378,0.0002378
91,4048.14,1.08343,0.68015,1.14979,0.71026,0.68981,0.70074,0.40121,1.17002,0.86885,1.18108,0.000218,0.000218,0.000218
92,4092.22,1.03033,0.62743,1.11575,0.74779,0.65491,0.70187,0.40283,1.17873,0.82488,1.19335,0.0001982,0.0001982,0.0001982
93,4136.14,1.01732,0.63868,1.11174,0.74855,0.66655,0.70726,0.40201,1.17632,0.81954,1.18948,0.0001784,0.0001784,0.0001784
94,4180.11,0.99657,0.61269,1.09611,0.73988,0.67322,0.7071,0.40291,1.1781,0.81935,1.19718,0.0001586,0.0001586,0.0001586
95,4225.56,0.96828,0.60119,1.08868,0.75091,0.66587,0.70616,0.40857,1.16151,0.78437,1.18819,0.0001388,0.0001388,0.0001388
96,4269.08,0.9819,0.59876,1.08528,0.75615,0.65961,0.7033,0.40413,1.15925,0.8018,1.18675,0.000119,0.000119,0.000119
97,4312.3,0.96731,0.59753,1.0828,0.72633,0.68659,0.70575,0.40909,1.16106,0.7806,1.18988,9.92e-05,9.92e-05,9.92e-05
98,4354.71,0.99088,0.59911,1.09072,0.71823,0.69894,0.70467,0.41005,1.16604,0.77361,1.19379,7.94e-05,7.94e-05,7.94e-05
99,4399.73,0.96853,0.58955,1.08315,0.72652,0.69126,0.70722,0.41113,1.16534,0.7815,1.19455,5.96e-05,5.96e-05,5.96e-05
100,4443.85,0.97563,0.58322,1.09072,0.72979,0.68835,0.71292,0.4118,1.1628,0.76043,1.19149,3.98e-05,3.98e-05,3.98e-05
