epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,640.453,1.66437,1.10686,1.42946,0.64681,0.58887,0.62771,0.32464,1.65223,1.14117,1.53484,0.0017426,0.0017426,0.0017426
15,686.047,1.64101,1.13519,1.43823,0.66233,0.57298,0.61857,0.31731,1.65617,1.20673,1.49868,0.0017228,0.0017228,0.0017228
16,732.033,1.67568,1.14163,1.43568,0.66822,0.59196,0.65873,0.33275,1.65922,1.13172,1.53364,0.001703,0.001703,0.001703
17,778.415,1.61912,1.10509,1.42031,0.61196,0.60205,0.61365,0.31957,1.69012,1.14902,1.58085,0.0016832,0.0016832,0.0016832
18,823.932,1.61788,1.12225,1.41284,0.67806,0.5626,0.63178,0.33575,1.58236,1.12195,1.52451,0.0016634,0.0016634,0.0016634
19,869.688,1.57477,1.06532,1.3755,0.64556,0.62287,0.638,0.3331,1.62453,1.12855,1.52233,0.0016436,0.0016436,0.0016436
20,914.186,1.62226,1.11141,1.41084,0.6718,0.60112,0.63181,0.32155,1.65447,1.1492,1.56854,0.0016238,0.0016238,0.0016238
21,958.911,1.58183,1.05588,1.37745,0.6664,0.60205,0.64408,0.32481,1.64938,1.10391,1.56118,0.001604,0.001604,0.001604
22,1003.18,1.62322,1.06739,1.40112,0.63903,0.56913,0.6261,0.3254,1.63465,1.13168,1.52942,0.0015842,0.0015842,0.0015842
23,1047.32,1.60187,1.05167,1.39231,0.59135,0.60836,0.59941,0.29445,1.72954,1.20731,1.56991,0.0015644,0.0015644,0.0015644
24,1092.62,1.61649,1.10244,1.43243,0.6634,0.59042,0.63901,0.32939,1.66431,1.12394,1.53508,0.0015446,0.0015446,0.0015446
25,1138.19,1.58738,1.06054,1.39853,0.63408,0.59994,0.63796,0.33155,1.63869,1.13545,1.5562,0.0015248,0.0015248,0.0015248
26,1182.72,1.58825,1.0752,1.40475,0.65795,0.55178,0.62668,0.32592,1.62791,1.13887,1.54493,0.001505,0.001505,0.001505
27,1227.19,1.55824,1.03421,1.36727,0.63425,0.65379,0.65185,0.33567,1.61708,1.1324,1.5368,0.0014852,0.0014852,0.0014852
28,1272.19,1.53596,1.00186,1.37779,0.70071,0.59196,0.65325,0.33431,1.65536,1.1002,1.54693,0.0014654,0.0014654,0.0014654
29,1316.74,1.53709,1.01777,1.36131,0.69551,0.56133,0.64954,0.34087,1.62111,1.12363,1.52189,0.0014456,0.0014456,0.0014456
30,1361.9,1.50619,1.02803,1.33992,0.68893,0.59196,0.65449,0.33493,1.62522,1.12638,1.54323,0.0014258,0.0014258,0.0014258
31,1406.04,1.55903,1.00008,1.375,0.72918,0.57342,0.66059,0.34578,1.60003,1.09783,1.54616,0.001406,0.001406,0.001406
32,1450.82,1.53929,1.00071,1.37816,0.6533,0.6349,0.6721,0.34569,1.60253,1.10993,1.50605,0.0013862,0.0013862,0.0013862
33,1496.35,1.51856,1.00438,1.35367,0.66564,0.5966,0.64627,0.33586,1.63428,1.10714,1.52485,0.0013664,0.0013664,0.0013664
34,1540.59,1.4786,0.96336,1.33395,0.67131,0.63134,0.64727,0.33245,1.67085,1.12194,1.54805,0.0013466,0.0013466,0.0013466
35,1585.23,1.51141,1.01304,1.36943,0.66009,0.61978,0.63142,0.32962,1.65387,1.15855,1.56441,0.0013268,0.0013268,0.0013268
36,1630.31,1.50171,0.9922,1.34044,0.715,0.55061,0.63037,0.32719,1.66149,1.13313,1.5563,0.001307,0.001307,0.001307
37,1674.7,1.54066,0.97987,1.35637,0.65997,0.62397,0.65423,0.34043,1.65017,1.11019,1.53597,0.0012872,0.0012872,0.0012872
38,1719.3,1.50419,0.98045,1.34785,0.66607,0.61042,0.6478,0.33801,1.61691,1.12338,1.54032,0.0012674,0.0012674,0.0012674
39,1764.31,1.48992,0.96705,1.32406,0.63738,0.60433,0.62233,0.33228,1.65907,1.09655,1.55075,0.0012476,0.0012476,0.0012476
40,1808.66,1.43943,0.93467,1.29218,0.65369,0.63309,0.64466,0.33269,1.63463,1.12443,1.54752,0.0012278,0.0012278,0.0012278
41,1852.89,1.45717,0.93915,1.31856,0.6196,0.64142,0.63107,0.33115,1.65645,1.11536,1.56639,0.001208,0.001208,0.001208
42,1901.16,1.49783,0.96184,1.33529,0.63188,0.62442,0.63315,0.33151,1.6681,1.10485,1.57758,0.0011882,0.0011882,0.0011882
43,1950.25,1.47958,0.96071,1.30535,0.66102,0.63369,0.64635,0.33984,1.65789,1.10139,1.5565,0.0011684,0.0011684,0.0011684
44,1999.74,1.47592,0.95179,1.31212,0.66779,0.63381,0.65813,0.34706,1.61119,1.07127,1.55257,0.0011486,0.0011486,0.0011486
45,2048.11,1.44968,0.93981,1.32596,0.68861,0.60498,0.65713,0.34798,1.63202,1.04754,1.57596,0.0011288,0.0011288,0.0011288
46,2098.17,1.46361,0.93666,1.31473,0.67828,0.61262,0.65122,0.34656,1.57116,1.06261,1.51856,0.001109,0.001109,0.001109
47,2146.04,1.44732,0.9193,1.29834,0.64487,0.6343,0.64202,0.33227,1.6494,1.08892,1.5604,0.0010892,0.0010892,0.0010892
48,2191.34,1.47101,0.92195,1.31996,0.66886,0.6275,0.64374,0.34298,1.6585,1.08481,1.59497,0.0010694,0.0010694,0.0010694
49,2243.38,1.4291,0.90675,1.30744,0.6557,0.63285,0.64351,0.34861,1.60515,1.09042,1.53825,0.0010496,0.0010496,0.0010496
50,2290.85,1.4222,0.92851,1.32205,0.66103,0.63369,0.66084,0.34104,1.66259,1.10858,1.55725,0.0010298,0.0010298,0.0010298
51,2337.53,1.42642,0.9084,1.30319,0.68161,0.60433,0.64474,0.35182,1.60433,1.06265,1.55723,0.00101,0.00101,0.00101
52,2384.13,1.40982,0.90247,1.2911,0.65687,0.62906,0.64602,0.34152,1.61137,1.05797,1.55116,0.0009902,0.0009902,0.0009902
53,2429.05,1.43132,0.92985,1.30793,0.66055,0.60587,0.64349,0.34588,1.60879,1.0808,1.53158,0.0009704,0.0009704,0.0009704
54,2475.44,1.40418,0.90129,1.27557,0.67884,0.6136,0.65641,0.34536,1.60229,1.07929,1.55356,0.0009506,0.0009506,0.0009506
55,2521.55,1.43432,0.91271,1.30629,0.68354,0.59351,0.63674,0.34328,1.63496,1.0621,1.59568,0.0009308,0.0009308,0.0009308
56,2568.26,1.42025,0.91059,1.30434,0.67637,0.62751,0.64764,0.33931,1.60063,1.07031,1.54988,0.000911,0.000911,0.000911
57,2614.11,1.36225,0.88462,1.25372,0.68159,0.62751,0.64607,0.34022,1.63733,1.07817,1.60161,0.0008912,0.0008912,0.0008912
58,2660.74,1.3976,0.89825,1.29002,0.65491,0.64606,0.65555,0.35327,1.58003,1.06337,1.54126,0.0008714,0.0008714,0.0008714
59,2707.57,1.37027,0.88483,1.26906,0.66348,0.60896,0.64868,0.34736,1.61718,1.06023,1.56296,0.0008516,0.0008516,0.0008516
60,2754.05,1.3698,0.87557,1.27038,0.67941,0.65182,0.65811,0.35855,1.58858,1.04402,1.55475,0.0008318,0.0008318,0.0008318
61,2800.03,1.35583,0.85357,1.26034,0.67536,0.63369,0.64884,0.34673,1.61729,1.06653,1.59023,0.000812,0.000812,0.000812
62,2845.67,1.36283,0.87596,1.28646,0.68442,0.64023,0.64746,0.34221,1.61084,1.05529,1.57786,0.0007922,0.0007922,0.0007922
63,2890.74,1.33782,0.85258,1.24941,0.64522,0.64142,0.63286,0.32686,1.64014,1.07011,1.58791,0.0007724,0.0007724,0.0007724
64,2935.63,1.31924,0.83542,1.24998,0.65946,0.64142,0.64291,0.34151,1.60359,1.07643,1.58279,0.0007526,0.0007526,0.0007526
65,2982.07,1.34155,0.83856,1.24916,0.64607,0.6348,0.63665,0.33872,1.61256,1.09191,1.57312,0.0007328,0.0007328,0.0007328
66,3028.76,1.32166,0.81502,1.24037,0.68692,0.61978,0.65277,0.35412,1.61509,1.0443,1.5897,0.000713,0.000713,0.000713
67,3074.13,1.33063,0.82768,1.24314,0.68454,0.62597,0.64716,0.3447,1.63065,1.05932,1.61483,0.0006932,0.0006932,0.0006932
68,3119.81,1.32268,0.85057,1.26622,0.65508,0.64915,0.65484,0.35524,1.61547,1.07581,1.58005,0.0006734,0.0006734,0.0006734
69,3165.32,1.34312,0.85813,1.25044,0.69812,0.62287,0.66075,0.35958,1.588,1.06168,1.54334,0.0006536,0.0006536,0.0006536
70,3211.69,1.32191,0.82848,1.24922,0.66045,0.62831,0.64918,0.34592,1.61918,1.06868,1.59865,0.0006338,0.0006338,0.0006338
71,3257.5,1.32993,0.83742,1.25348,0.64815,0.63679,0.63924,0.34998,1.58214,1.07107,1.56888,0.000614,0.000614,0.000614
72,3304.03,1.32271,0.8334,1.23607,0.66856,0.62353,0.64212,0.34166,1.61045,1.09627,1.5982,0.0005942,0.0005942,0.0005942
73,3349.85,1.30368,0.82331,1.23518,0.67128,0.64142,0.6523,0.35146,1.60807,1.03849,1.5783,0.0005744,0.0005744,0.0005744
74,3394.99,1.24928,0.79443,1.2078,0.67191,0.63305,0.65429,0.35607,1.61217,1.04291,1.60353,0.0005546,0.0005546,0.0005546
75,3440.52,1.30389,0.82075,1.22668,0.68098,0.63215,0.65516,0.35669,1.58983,1.04649,1.58902,0.0005348,0.0005348,0.0005348
76,3486.14,1.28157,0.82832,1.23352,0.67161,0.65432,0.66234,0.35814,1.60658,1.04208,1.57664,0.000515,0.000515,0.000515
77,3530.74,1.26206,0.78086,1.21976,0.67095,0.62597,0.63558,0.3454,1.62117,1.06451,1.61209,0.0004952,0.0004952,0.0004952
78,3575.58,1.27042,0.80096,1.2367,0.65848,0.62878,0.64061,0.35397,1.59442,1.06867,1.57362,0.0004754,0.0004754,0.0004754
79,3620.85,1.25068,0.79204,1.20074,0.65292,0.61978,0.63167,0.34781,1.61383,1.08613,1.59468,0.0004556,0.0004556,0.0004556
80,3666.58,1.25044,0.77837,1.20535,0.67504,0.61003,0.6275,0.34223,1.61068,1.08211,1.5981,0.0004358,0.0004358,0.0004358
81,3712.2,1.24171,0.78281,1.20037,0.66703,0.63163,0.63915,0.34753,1.59424,1.06769,1.59473,0.000416,0.000416,0.000416
82,3757.64,1.2081,0.76041,1.18295,0.68614,0.60482,0.63236,0.3479,1.59461,1.0831,1.5914,0.0003962,0.0003962,0.0003962
83,3802.31,1.23892,0.77386,1.21291,0.68563,0.61515,0.64894,0.35759,1.59853,1.04868,1.61654,0.0003764,0.0003764,0.0003764
84,3847.37,1.2479,0.78719,1.21733,0.65593,0.64606,0.64648,0.35269,1.61816,1.07553,1.6209,0.0003566,0.0003566,0.0003566
85,3892.94,1.23225,0.78151,1.20014,0.6549,0.64606,0.63782,0.34655,1.62096,1.08146,1.60645,0.0003368,0.0003368,0.0003368
86,3938.14,1.2591,0.78599,1.19767,0.64619,0.63515,0.6311,0.34652,1.62439,1.07336,1.62641,0.000317,0.000317,0.000317
87,3985,1.23944,0.77931,1.2086,0.67378,0.62568,0.64283,0.34672,1.60886,1.04766,1.61338,0.0002972,0.0002972,0.0002972
88,4032.94,1.2152,0.75302,1.16538,0.65288,0.64826,0.64377,0.3467,1.60757,1.07053,1.60255,0.0002774,0.0002774,0.0002774
89,4079.08,1.22833,0.76077,1.19035,0.66111,0.63988,0.64729,0.35166,1.59718,1.05942,1.60848,0.0002576,0.0002576,0.0002576
