epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,533.976,1.7258,1.13731,1.38105,0.64921,0.57757,0.6103,0.30816,1.521,1.08067,1.2997,0.0017624,0.0017624,0.0017624
14,574.834,1.69311,1.12251,1.3561,0.66243,0.5867,0.62015,0.31444,1.53602,1.1047,1.32527,0.0017426,0.0017426,0.0017426
15,615.893,1.64703,1.08817,1.34947,0.66445,0.57106,0.61504,0.31047,1.53062,1.08848,1.33546,0.0017228,0.0017228,0.0017228
16,658.152,1.66962,1.07734,1.35059,0.63189,0.59979,0.62945,0.32212,1.52911,1.07633,1.30921,0.001703,0.001703,0.001703
17,698.675,1.67988,1.0867,1.34839,0.66912,0.58532,0.62648,0.31226,1.507,1.06083,1.29548,0.0016832,0.0016832,0.0016832
18,739.908,1.63521,1.06428,1.31985,0.67002,0.6206,0.64524,0.3241,1.5118,1.04378,1.31623,0.0016634,0.0016634,0.0016634
19,783.131,1.64893,1.04332,1.32933,0.65679,0.58881,0.61134,0.306,1.50494,1.20665,1.29871,0.0016436,0.0016436,0.0016436
20,824.533,1.62864,1.05391,1.33535,0.64974,0.59737,0.61944,0.31595,1.46996,1.05855,1.27807,0.0016238,0.0016238,0.0016238
21,864.456,1.64107,1.05246,1.33355,0.61055,0.61278,0.61343,0.29663,1.54249,1.16697,1.3167,0.001604,0.001604,0.001604
22,904.895,1.62162,1.05925,1.31659,0.69879,0.59888,0.64969,0.3255,1.50701,0.97704,1.30765,0.0015842,0.0015842,0.0015842
23,945.603,1.64394,1.0636,1.31834,0.64312,0.59322,0.62406,0.31211,1.50026,1.27648,1.30251,0.0015644,0.0015644,0.0015644
24,985.747,1.61644,1.05538,1.32394,0.6969,0.56714,0.62752,0.32062,1.46331,1.05053,1.27373,0.0015446,0.0015446,0.0015446
25,1026.25,1.6304,1.04422,1.31287,0.64243,0.62842,0.63632,0.32561,1.47327,0.96211,1.30199,0.0015248,0.0015248,0.0015248
26,1067.61,1.59277,1.04347,1.31635,0.57712,0.59192,0.59478,0.29821,1.49263,1.16618,1.29493,0.001505,0.001505,0.001505
27,1108.29,1.5848,1.02997,1.30037,0.67135,0.5886,0.62981,0.31651,1.46859,1.01689,1.29061,0.0014852,0.0014852,0.0014852
28,1149.14,1.60295,1.03002,1.30865,0.65382,0.61538,0.63227,0.31568,1.44399,0.99823,1.27395,0.0014654,0.0014654,0.0014654
29,1190.58,1.57123,1.01507,1.29392,0.66167,0.59452,0.62134,0.32395,1.4558,1.01447,1.28726,0.0014456,0.0014456,0.0014456
30,1231.91,1.5433,1.01755,1.27554,0.66071,0.61669,0.64481,0.33122,1.46308,0.98646,1.29622,0.0014258,0.0014258,0.0014258
31,1274.29,1.57545,1.0002,1.30155,0.68471,0.59713,0.63293,0.32287,1.51065,1.01578,1.32706,0.001406,0.001406,0.001406
32,1315.37,1.55564,1.01738,1.29368,0.6826,0.60235,0.63449,0.32265,1.50514,0.96779,1.32464,0.0013862,0.0013862,0.0013862
33,1356.73,1.56775,0.99221,1.29351,0.67928,0.6213,0.63743,0.33083,1.44757,0.93139,1.28751,0.0013664,0.0013664,0.0013664
34,1398.06,1.53576,0.97328,1.26445,0.69424,0.60093,0.64562,0.33453,1.48565,0.98307,1.31891,0.0013466,0.0013466,0.0013466
35,1440.91,1.56667,0.9933,1.27457,0.66364,0.58801,0.61666,0.31481,1.49783,1.01274,1.29467,0.0013268,0.0013268,0.0013268
36,1482.06,1.53764,0.9727,1.26625,0.65715,0.59844,0.61984,0.31807,1.50728,0.9722,1.32483,0.001307,0.001307,0.001307
37,1523.92,1.51066,0.94884,1.24769,0.64534,0.6168,0.63461,0.33732,1.45869,1.14725,1.30998,0.0012872,0.0012872,0.0012872
38,1567.94,1.48996,0.97893,1.2738,0.64033,0.61511,0.62876,0.32407,1.49585,1.01413,1.30367,0.0012674,0.0012674,0.0012674
39,1608.79,1.51798,0.95814,1.24597,0.70284,0.60756,0.64591,0.33974,1.47849,0.96781,1.30266,0.0012476,0.0012476,0.0012476
40,1650.4,1.49555,0.94876,1.23252,0.63811,0.61278,0.61966,0.33182,1.45058,0.93987,1.30697,0.0012278,0.0012278,0.0012278
41,1692.46,1.48128,0.95085,1.25579,0.69855,0.59518,0.63528,0.34111,1.4608,0.92394,1.33304,0.001208,0.001208,0.001208
42,1734.15,1.49823,0.94458,1.2488,0.6592,0.6193,0.63875,0.33297,1.44615,0.9726,1.29363,0.0011882,0.0011882,0.0011882
43,1775.47,1.49284,0.93871,1.23486,0.64645,0.62321,0.62787,0.33479,1.44044,0.95509,1.30583,0.0011684,0.0011684,0.0011684
44,1817.29,1.46896,0.91361,1.23896,0.6804,0.59192,0.64024,0.33373,1.4676,0.97552,1.29293,0.0011486,0.0011486,0.0011486
45,1858.42,1.48281,0.9377,1.25087,0.65958,0.6219,0.63691,0.33783,1.47333,0.96484,1.30468,0.0011288,0.0011288,0.0011288
46,1899.77,1.47277,0.92608,1.24106,0.70167,0.59452,0.65172,0.34931,1.46978,0.94653,1.33209,0.001109,0.001109,0.001109
47,1941.86,1.42434,0.88872,1.21851,0.69982,0.5854,0.64331,0.34566,1.47441,0.91807,1.30566,0.0010892,0.0010892,0.0010892
48,1983.09,1.46069,0.92993,1.23553,0.67197,0.59322,0.63378,0.33234,1.45679,1.01487,1.30571,0.0010694,0.0010694,0.0010694
49,2023.82,1.47434,0.92006,1.24313,0.66587,0.61408,0.64483,0.33122,1.47827,0.95181,1.32392,0.0010496,0.0010496,0.0010496
50,2065.35,1.43706,0.90889,1.21063,0.64579,0.63364,0.64717,0.35031,1.45495,0.93762,1.31006,0.0010298,0.0010298,0.0010298
51,2107.42,1.44022,0.90894,1.22762,0.67051,0.62321,0.6472,0.33899,1.45016,0.94951,1.30408,0.00101,0.00101,0.00101
52,2148.69,1.41738,0.90863,1.21913,0.69092,0.6193,0.64442,0.34119,1.46126,0.93342,1.32035,0.0009902,0.0009902,0.0009902
53,2190.83,1.44956,0.88257,1.22363,0.66654,0.62712,0.64633,0.34101,1.45346,0.94994,1.32166,0.0009704,0.0009704,0.0009704
54,2232.73,1.44454,0.91109,1.23059,0.68906,0.5923,0.64059,0.34506,1.42535,1.32246,1.30051,0.0009506,0.0009506,0.0009506
55,2273.26,1.39954,0.87825,1.19392,0.66864,0.62088,0.64541,0.33522,1.44915,0.95709,1.32483,0.0009308,0.0009308,0.0009308
56,2313.46,1.39958,0.88582,1.20682,0.69274,0.60626,0.65138,0.35193,1.4419,0.96352,1.30451,0.000911,0.000911,0.000911
57,2355.54,1.4201,0.88516,1.21124,0.7194,0.60168,0.6437,0.34506,1.48129,0.92262,1.35314,0.0008912,0.0008912,0.0008912
58,2396.2,1.38204,0.85967,1.2048,0.67798,0.59839,0.63367,0.33236,1.45559,0.94555,1.30665,0.0008714,0.0008714,0.0008714
59,2437.23,1.38335,0.88623,1.20372,0.67853,0.62451,0.64521,0.35535,1.41574,0.95481,1.29872,0.0008516,0.0008516,0.0008516
60,2479.22,1.38664,0.86561,1.2108,0.6834,0.61799,0.64187,0.34355,1.45925,0.93363,1.32658,0.0008318,0.0008318,0.0008318
61,2520.05,1.39765,0.88049,1.19646,0.67357,0.61147,0.64335,0.34598,1.45453,0.92061,1.31575,0.000812,0.000812,0.000812
62,2561.37,1.36673,0.83989,1.1962,0.65109,0.62581,0.64129,0.34883,1.42666,0.93743,1.28221,0.0007922,0.0007922,0.0007922
63,2603.2,1.34145,0.85365,1.1784,0.67587,0.6008,0.63979,0.34621,1.44542,0.95207,1.3198,0.0007724,0.0007724,0.0007724
64,2645.19,1.38586,0.86471,1.18427,0.68849,0.58409,0.64166,0.34214,1.48287,0.91443,1.32653,0.0007526,0.0007526,0.0007526
65,2691.75,1.36368,0.85069,1.20286,0.66858,0.62321,0.64424,0.34531,1.46746,0.92096,1.32407,0.0007328,0.0007328,0.0007328
66,2733.12,1.35149,0.84771,1.18636,0.725,0.58279,0.64407,0.34594,1.43282,0.97776,1.29957,0.000713,0.000713,0.000713
67,2774.15,1.34965,0.84771,1.17735,0.68682,0.59758,0.63625,0.34435,1.42831,0.95389,1.29781,0.0006932,0.0006932,0.0006932
68,2815.16,1.35882,0.84709,1.17933,0.69437,0.58056,0.64043,0.34286,1.44911,0.9365,1.30196,0.0006734,0.0006734,0.0006734
69,2857.43,1.34888,0.8282,1.19006,0.64907,0.62698,0.64728,0.34673,1.45448,0.92316,1.30926,0.0006536,0.0006536,0.0006536
70,2898.82,1.36086,0.8453,1.17946,0.71323,0.57072,0.63808,0.34658,1.45071,0.90026,1.31115,0.0006338,0.0006338,0.0006338
71,2939.88,1.34472,0.82539,1.1752,0.65321,0.65059,0.6572,0.35126,1.436,0.89619,1.32396,0.000614,0.000614,0.000614
72,2980.76,1.32662,0.81596,1.17459,0.6759,0.59547,0.6479,0.34249,1.46869,0.91292,1.33665,0.0005942,0.0005942,0.0005942
73,3021.89,1.35222,0.85878,1.183,0.69805,0.59979,0.64265,0.34165,1.46308,0.91214,1.35666,0.0005744,0.0005744,0.0005744
74,3064.48,1.31762,0.81231,1.1635,0.64683,0.63278,0.65415,0.35529,1.4418,0.90585,1.31627,0.0005546,0.0005546,0.0005546
75,3106.55,1.32954,0.84146,1.17731,0.69482,0.60258,0.64533,0.35082,1.43827,0.89391,1.31454,0.0005348,0.0005348,0.0005348
76,3148.51,1.30004,0.81458,1.16187,0.70412,0.5926,0.6508,0.35325,1.4087,0.92057,1.29269,0.000515,0.000515,0.000515
77,3189.5,1.31459,0.82666,1.16725,0.65444,0.63233,0.64427,0.35356,1.41622,0.91488,1.30805,0.0004952,0.0004952,0.0004952
78,3232.36,1.26063,0.8046,1.15585,0.68821,0.59061,0.63705,0.34093,1.46006,0.92692,1.35702,0.0004754,0.0004754,0.0004754
79,3271.83,1.29827,0.80311,1.15546,0.65565,0.61669,0.6399,0.35109,1.45273,0.90468,1.35279,0.0004556,0.0004556,0.0004556
80,3312.2,1.2779,0.78774,1.15589,0.64702,0.65722,0.64551,0.34907,1.44411,0.8991,1.33903,0.0004358,0.0004358,0.0004358
81,3353.46,1.29798,0.79783,1.15759,0.65258,0.65841,0.64707,0.3482,1.43521,0.92155,1.33987,0.000416,0.000416,0.000416
82,3395.01,1.27227,0.7862,1.13768,0.68052,0.6193,0.65079,0.34878,1.4483,0.91189,1.33594,0.0003962,0.0003962,0.0003962
83,3435.61,1.27494,0.78779,1.15289,0.64086,0.64016,0.6431,0.35064,1.42525,0.89948,1.32556,0.0003764,0.0003764,0.0003764
84,3476,1.24196,0.77771,1.13905,0.69947,0.59779,0.64737,0.3523,1.44027,0.90234,1.33509,0.0003566,0.0003566,0.0003566
85,3516.74,1.28072,0.79772,1.1516,0.67911,0.60626,0.64538,0.35224,1.43329,0.90392,1.32073,0.0003368,0.0003368,0.0003368
86,3558.56,1.28285,0.79109,1.15544,0.64768,0.63364,0.65035,0.35462,1.45396,0.89193,1.33693,0.000317,0.000317,0.000317
87,3599.19,1.27247,0.78964,1.13479,0.63762,0.64004,0.64064,0.35424,1.42521,0.88794,1.32402,0.0002972,0.0002972,0.0002972
88,3640.06,1.22407,0.75237,1.11476,0.63884,0.66493,0.65457,0.35205,1.45341,0.89157,1.34399,0.0002774,0.0002774,0.0002774
89,3681.12,1.27077,0.76948,1.12781,0.63594,0.64146,0.64604,0.34736,1.45381,0.90288,1.35735,0.0002576,0.0002576,0.0002576
90,3722.4,1.25046,0.77168,1.12374,0.64112,0.64284,0.64486,0.34674,1.45073,0.87699,1.35812,0.0002378,0.0002378,0.0002378
91,3766.38,1.18387,0.76027,1.11286,0.65232,0.6206,0.63836,0.34698,1.43012,0.9129,1.35091,0.000218,0.000218,0.000218
92,3807.7,1.18095,0.74259,1.1454,0.66234,0.61408,0.6403,0.34991,1.44371,0.89734,1.35806,0.0001982,0.0001982,0.0001982
93,3846.38,1.19259,0.74536,1.13328,0.63253,0.64668,0.64524,0.35147,1.42025,0.89731,1.3348,0.0001784,0.0001784,0.0001784
94,3886.54,1.17365,0.74271,1.13857,0.64963,0.62581,0.64527,0.3542,1.42615,0.90013,1.32746,0.0001586,0.0001586,0.0001586
