epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,1642.88,1.60287,1.05985,1.35571,0.69495,0.60286,0.66155,0.34982,0.99116,0.91871,0.87255,0.0017624,0.0017624,0.0017624
14,1768.51,1.61362,1.06245,1.34817,0.71456,0.62614,0.68294,0.36391,1.01233,0.62524,0.88714,0.0017426,0.0017426,0.0017426
15,1895.34,1.59785,1.07236,1.33648,0.7006,0.63444,0.68473,0.36649,0.98046,0.68398,0.8608,0.0017228,0.0017228,0.0017228
16,2021.83,1.59267,1.06372,1.3347,0.6971,0.63296,0.6762,0.35638,0.99794,0.6818,0.8597,0.001703,0.001703,0.001703
17,2148.04,1.58522,1.04356,1.32633,0.69609,0.63053,0.67948,0.36926,0.94959,0.76332,0.83845,0.0016832,0.0016832,0.0016832
18,2275.94,1.57341,1.04705,1.33797,0.70484,0.63641,0.68164,0.37412,0.96889,0.82617,0.86198,0.0016634,0.0016634,0.0016634
19,2403.21,1.55468,1.01849,1.31971,0.69802,0.63049,0.68246,0.37459,0.95249,0.88184,0.8481,0.0016436,0.0016436,0.0016436
20,2529.04,1.53765,1.02541,1.31608,0.69812,0.64803,0.69147,0.37724,0.94673,0.69416,0.84955,0.0016238,0.0016238,0.0016238
21,2655.49,1.54425,1.00218,1.3146,0.71024,0.62111,0.67889,0.37114,0.9776,0.66046,0.87041,0.001604,0.001604,0.001604
22,2782.8,1.52534,0.99811,1.30841,0.70902,0.63471,0.69069,0.36955,0.97615,0.68329,0.85367,0.0015842,0.0015842,0.0015842
23,2909.92,1.5457,1.01876,1.30258,0.7254,0.62358,0.69012,0.37086,0.99376,0.66721,0.86353,0.0015644,0.0015644,0.0015644
24,3044.34,1.54458,1.00878,1.30943,0.71471,0.63402,0.6919,0.37513,0.96173,0.86169,0.86002,0.0015446,0.0015446,0.0015446
25,3174.52,1.5084,0.98382,1.30241,0.698,0.65022,0.69044,0.37103,0.97793,0.98878,0.86874,0.0015248,0.0015248,0.0015248
26,3303.76,1.50373,0.96375,1.29307,0.74615,0.6221,0.69539,0.38044,0.96109,0.66291,0.85996,0.001505,0.001505,0.001505
27,3433.85,1.49922,0.97271,1.29747,0.71867,0.63444,0.69642,0.38458,0.95794,0.843,0.86158,0.0014852,0.0014852,0.0014852
28,3562.07,1.4818,0.95406,1.2822,0.715,0.63368,0.68949,0.37968,0.96402,0.84686,0.87059,0.0014654,0.0014654,0.0014654
29,3688.94,1.48847,0.96257,1.27749,0.71625,0.65565,0.70039,0.37957,0.96714,0.81563,0.86764,0.0014456,0.0014456,0.0014456
30,3815.83,1.4856,0.96754,1.27743,0.70914,0.64953,0.69401,0.37867,0.97418,0.84753,0.86862,0.0014258,0.0014258,0.0014258
31,3942.89,1.4755,0.94539,1.27279,0.72862,0.64109,0.69666,0.38424,0.95548,0.65798,0.85592,0.001406,0.001406,0.001406
32,4069.8,1.46176,0.94326,1.26737,0.72146,0.64785,0.70498,0.39608,0.94261,0.59872,0.84866,0.0013862,0.0013862,0.0013862
33,4198.28,1.44434,0.92843,1.265,0.69802,0.6596,0.69386,0.38328,0.94276,0.59431,0.85859,0.0013664,0.0013664,0.0013664
34,4326.67,1.45076,0.93103,1.25415,0.71403,0.65614,0.69112,0.38582,0.9502,0.68257,0.84834,0.0013466,0.0013466,0.0013466
35,4456.13,1.45024,0.93874,1.25082,0.72263,0.65664,0.70258,0.39143,0.94902,0.64847,0.84877,0.0013268,0.0013268,0.0013268
36,4586.46,1.45719,0.9403,1.26894,0.69372,0.6665,0.69936,0.38711,0.94365,0.97846,0.85295,0.001307,0.001307,0.001307
37,4716.02,1.43997,0.93251,1.25526,0.70376,0.65982,0.70671,0.39879,0.93821,0.58507,0.85124,0.0012872,0.0012872,0.0012872
38,4845.11,1.44271,0.92617,1.2552,0.6931,0.65614,0.6948,0.38393,0.92608,0.59663,0.84986,0.0012674,0.0012674,0.0012674
39,4973.55,1.44083,0.9284,1.26149,0.71283,0.63592,0.69415,0.39071,0.93451,0.67793,0.84444,0.0012476,0.0012476,0.0012476
40,5102.38,1.41699,0.91389,1.24486,0.72431,0.65455,0.71066,0.39517,0.93137,0.58153,0.85169,0.0012278,0.0012278,0.0012278
41,5231.94,1.41966,0.88927,1.24736,0.72548,0.64796,0.69925,0.3937,0.93454,1.42808,0.8521,0.001208,0.001208,0.001208
42,5360.92,1.42234,0.90885,1.24426,0.71037,0.66058,0.70604,0.39626,0.93228,0.61089,0.84694,0.0011882,0.0011882,0.0011882
43,5489.7,1.39279,0.88437,1.23667,0.72049,0.65492,0.70724,0.39721,0.93502,0.66567,0.85146,0.0011684,0.0011684,0.0011684
44,5617.35,1.40028,0.89494,1.23383,0.7158,0.66157,0.70666,0.39847,0.92877,0.75247,0.84837,0.0011486,0.0011486,0.0011486
45,5743.72,1.39966,0.87562,1.23516,0.71263,0.65022,0.69798,0.39163,0.94153,0.59342,0.86044,0.0011288,0.0011288,0.0011288
46,5869.22,1.3884,0.87635,1.2387,0.72715,0.6403,0.70317,0.39523,0.93685,0.70775,0.85481,0.001109,0.001109,0.001109
47,5994.38,1.39461,0.88824,1.23878,0.72966,0.64924,0.7141,0.4059,0.90593,0.63307,0.84671,0.0010892,0.0010892,0.0010892
48,6120.88,1.37006,0.86048,1.2205,0.71489,0.6739,0.71357,0.40193,0.92471,0.61506,0.85305,0.0010694,0.0010694,0.0010694
49,6248.98,1.37233,0.87063,1.21928,0.7257,0.64084,0.70149,0.39688,0.93026,0.62647,0.85175,0.0010496,0.0010496,0.0010496
50,6374.95,1.34989,0.85045,1.21198,0.72248,0.64987,0.70191,0.39272,0.92133,0.69283,0.84681,0.0010298,0.0010298,0.0010298
51,6498.59,1.35297,0.85088,1.20822,0.70715,0.65664,0.70562,0.40398,0.9166,0.58127,0.85714,0.00101,0.00101,0.00101
52,6624.37,1.35446,0.85815,1.21489,0.72285,0.65318,0.69797,0.38934,0.94286,0.6475,0.8681,0.0009902,0.0009902,0.0009902
53,6750.12,1.33015,0.84025,1.20989,0.71691,0.66967,0.7106,0.39804,0.92278,0.56885,0.86003,0.0009704,0.0009704,0.0009704
54,6876.78,1.34679,0.84113,1.2161,0.71573,0.65762,0.71062,0.40162,0.92114,0.57635,0.85201,0.0009506,0.0009506,0.0009506
55,7003.99,1.34449,0.8316,1.20783,0.72428,0.66157,0.70598,0.40109,0.92868,0.61629,0.85686,0.0009308,0.0009308,0.0009308
56,7130.88,1.35363,0.8351,1.21723,0.72451,0.65391,0.70449,0.39802,0.92336,0.56959,0.86064,0.000911,0.000911,0.000911
57,7256.99,1.34111,0.83604,1.1999,0.72781,0.64376,0.69513,0.39459,0.92996,0.5831,0.86209,0.0008912,0.0008912,0.0008912
58,7382.23,1.33156,0.82869,1.20452,0.74488,0.63986,0.70828,0.40073,0.91836,0.60737,0.85663,0.0008714,0.0008714,0.0008714
59,7508.87,1.31692,0.81833,1.19909,0.72614,0.65121,0.70184,0.39824,0.91981,0.65488,0.85564,0.0008516,0.0008516,0.0008516
60,7635.74,1.33069,0.82468,1.19561,0.72936,0.65811,0.70063,0.3997,0.91478,0.65688,0.85314,0.0008318,0.0008318,0.0008318
61,7762.45,1.33123,0.82538,1.19781,0.72226,0.66305,0.70672,0.40376,0.90767,0.61342,0.84975,0.000812,0.000812,0.000812
62,7887.8,1.29893,0.81792,1.18982,0.71428,0.67144,0.70374,0.39814,0.92646,0.5774,0.86381,0.0007922,0.0007922,0.0007922
63,8011.32,1.305,0.81577,1.18081,0.71861,0.66848,0.71017,0.39826,0.92633,0.5819,0.85607,0.0007724,0.0007724,0.0007724
64,8136.22,1.28694,0.79397,1.17981,0.72794,0.66206,0.70701,0.402,0.91176,0.58175,0.85463,0.0007526,0.0007526,0.0007526
65,8261.19,1.27732,0.80559,1.17793,0.72461,0.65812,0.70562,0.40148,0.91728,0.57684,0.86093,0.0007328,0.0007328,0.0007328
66,8386.23,1.28922,0.80616,1.18653,0.71071,0.65762,0.70162,0.40294,0.91546,0.60983,0.85536,0.000713,0.000713,0.000713
67,8510.34,1.27358,0.78719,1.17114,0.73683,0.64282,0.7052,0.39807,0.91572,0.58662,0.86134,0.0006932,0.0006932,0.0006932
